Customer_ID,Age,Income,Customer_Years,Web_Visits,Web_Purchases,Store_Purchases,Catalog_Purchases,Wine_Spending,Fruit_Spending,Meat_Spending,Fish_Spending,Sweet_Spending,Gold_Spending,Children,Teenagers,Campaign_1,Campaign_2,Campaign_3,Campaign_4,Campaign_5,Pages_Viewed,Time_On_Website,Discount_Purchases,Complaints,Satisfaction,Loyalty_Points,Email_Opens,Email_Clicks,Mobile_Sessions,Returns,Delivery_Rating,Gender,Education,Marital_Status,Total_Spending,Total_Purchases,Total_Family_Members,Total_Campaign_Acceptance,Digital_Engagement,Average_Spending_Per_Purchase,Customer_Value_Score,Discount_Rate,Cluster,Persona
10994,36,102400.4446542277,13,10,2,10,2,206.98258490814973,21.463042863760002,117.62298532800351,50.062150047058694,54.71687915032594,81.24588374570997,0,0,0,0,0,0,0,9,3.710402523984813,1,1,7.491924724685162,642.0855343017822,5,5,8,0,3.7994555752238286,Female,Graduate,Married,532.0935260430078,14,1,0,37,35.47290173620052,7449.30936460211,0.06666666666666667,0,VIP High-Value Customers
10995,32,44920.53633131232,13,11,7,9,5,176.34223616619698,33.82818355229139,161.99687176187712,53.17738095888808,55.59430975355588,35.62318098648698,1,2,0,0,0,0,0,16,4.1427594306425615,3,0,9.933900722318207,216.96483825815233,7,4,11,1,2.7666303331568542,Male,Graduate,Married,516.5621631792965,21,4,0,49,23.480098326331657,7231.870284510151,0.13636363636363635,1,Loyal Regular Customers
10996,39,70994.57700758595,10,11,6,2,3,168.25537535855875,32.49978479143115,43.202098870796505,23.347325892966936,31.278327321239985,37.652979550783684,1,2,0,0,0,0,0,11,5.818604911521113,0,0,10.0,317.88606215737565,6,2,12,0,4.08297768205951,Female,Postgraduate,Divorced,336.235891785777,11,4,0,42,28.019657648814754,3698.5948096435473,0.0,1,Loyal Regular Customers
10997,44,37145.580232684064,4,4,6,4,2,52.341515372999886,29.19788932819992,207.16491775505182,41.06908221396278,19.028427500834216,25.81577144055041,2,2,0,0,0,0,0,10,6.2549327667942825,4,0,6.731985344926482,529.5317833982116,9,4,12,1,4.39451095657931,Female,Graduate,Divorced,374.61760361159895,12,5,0,39,28.816738739353767,1873.0880180579948,0.3076923076923077,1,Loyal Regular Customers
10998,23,40677.58180068986,9,9,6,9,3,162.14452423107645,29.0654889084724,96.79831674285347,17.69746280451034,64.89394308111873,47.628545881518264,1,2,1,1,0,0,0,9,7.8932665309803065,2,1,6.095900592182959,0.0,7,2,12,0,4.582680524782688,Male,High School,Married,418.2282816495497,18,4,2,39,22.012014823660508,4182.282816495497,0.10526315789473684,1,Loyal Regular Customers
10999,29,49067.77922222181,6,9,4,5,1,203.9853384220984,48.59641994104652,64.21722508791302,34.86127452791307,37.16172981172555,134.3988647356923,1,2,0,0,0,0,0,14,5.433733154819553,2,0,6.128671239648695,790.744439545849,6,1,12,1,4.72022942789466,Female,Postgraduate,Married,523.2208525263889,10,4,0,42,47.56553204785353,3662.545967684722,0.18181818181818182,0,VIP High-Value Customers
11000,22,89327.82005912447,8,9,6,3,1,86.81322900600702,69.16443927878933,110.10099964071482,27.840665587300506,24.43656194623148,117.4821517349001,2,1,0,0,0,0,0,12,4.679555305625214,2,1,8.029488523190661,498.7109214113636,11,7,10,2,4.394608184417857,Female,Postgraduate,Married,435.8380471939432,10,4,0,49,39.62164065399484,3922.542424745489,0.18181818181818182,0,VIP High-Value Customers
11001,60,64750.099748172346,7,6,10,3,4,49.93627066999027,29.778540743792597,213.75244883462733,60.7316525825208,23.324271868792366,66.95794960961128,0,2,0,0,0,0,0,15,3.3892362383787704,1,1,7.443772120271116,90.53825205216873,12,1,4,1,3.3281314750648923,Female,Graduate,Divorced,444.4811343093346,17,3,0,38,24.69339635051859,3555.849074474677,0.05555555555555555,1,Loyal Regular Customers
11002,64,49371.39476620124,11,5,4,4,5,155.19738179048272,14.391934566042208,98.44237023240976,85.32599401532725,65.77109201097319,29.94903608420832,3,2,0,0,0,1,0,15,8.54506016710853,2,0,7.617560719819119,491.22912616319684,12,1,12,1,4.327018576135121,Female,Graduate,Married,449.07780869944344,13,6,1,45,32.07698633567453,5388.933704393321,0.14285714285714285,1,Loyal Regular Customers
11003,37,66739.85386718232,2,8,3,9,1,174.4600629924599,45.67505044107804,73.37592804995649,9.126746123220975,53.966250438903415,71.52418282056726,3,2,0,0,0,0,0,12,7.923864103250837,0,1,6.694605759151129,1156.4973047999374,8,6,10,0,4.459438030388104,Female,Graduate,Single,428.1282208661861,13,6,0,44,30.58058720472758,1284.3846625985584,0.0,1,Loyal Regular Customers
11004,66,60632.66186564115,3,7,0,10,3,115.30329997162006,115.81381353228173,234.70370772050933,14.960532379616453,31.486283978467835,150.03451105410187,3,0,0,0,1,0,0,13,8.568683496658801,3,2,7.750833688921457,370.9877595346728,8,8,6,0,4.308013885563572,Male,Graduate,Single,662.3021486365972,13,4,1,42,47.30729633118551,2649.2085945463887,0.21428571428571427,0,VIP High-Value Customers
11005,55,51144.479355495845,1,8,8,13,3,191.0472544022511,44.560547323129015,83.34823793902282,81.04015574185962,66.04735164982658,74.61144848225518,0,2,0,0,0,0,0,11,6.570115964127189,2,1,10.0,137.31129863247662,7,0,9,4,3.3964226867575147,Male,Graduate,Single,540.6549955383443,24,3,0,35,21.626199821533774,1081.3099910766887,0.08,1,Loyal Regular Customers
11006,66,34860.68059581191,9,3,3,8,2,120.35765604776597,39.11711348994244,473.11852040027395,25.838653910165,43.45551988299213,59.477902731210904,1,1,0,0,0,0,0,10,13.357929182849055,2,0,9.451520231955485,363.11938032453094,4,3,7,1,4.445588412763718,Female,Graduate,Married,761.3653664623504,13,3,0,27,54.38324046159646,7613.653664623504,0.14285714285714285,0,VIP High-Value Customers
11007,41,85893.76472122122,13,5,4,10,2,61.417285415973026,15.550302179639864,279.2642910244503,117.57799992280495,49.127880377887166,17.645155664332847,2,0,0,0,0,0,0,14,4.457211108342697,1,0,10.0,68.0610398473757,8,0,13,1,5.0,Female,Postgraduate,Married,540.5829145850881,16,3,0,40,31.79899497559342,7568.160804191234,0.058823529411764705,1,Loyal Regular Customers
11008,53,63776.726316780754,7,3,5,6,4,119.24014333755117,5.88739477259354,359.85966760962805,93.63895377690328,39.74873054399128,73.62424481829136,0,0,0,0,0,1,0,11,8.171621380547117,3,1,7.6611152228987685,568.0762643340704,5,3,13,0,5.0,Female,Postgraduate,Single,691.9991348589587,15,1,1,35,43.249945928684916,5535.993078871669,0.1875,0,VIP High-Value Customers
11009,66,99127.2907224283,1,7,3,10,4,127.95700673702899,31.49505544881147,170.99673915855345,16.67514770870638,22.64550025411789,84.02872506022456,3,2,0,0,0,1,0,13,1.3664858958949075,2,1,5.729960933224253,240.25194829560695,9,2,13,0,4.84650976253698,Male,Graduate,Married,453.7981743674428,17,6,1,44,25.211009687080157,907.5963487348856,0.1111111111111111,1,Loyal Regular Customers
11010,27,76925.78916973584,3,5,2,5,1,114.07241637039975,44.81065729653564,95.81167499787266,53.43061982342924,26.748718021886738,53.89978109784842,1,0,0,0,0,0,1,9,9.200489951159723,3,0,4.340457449084488,663.7936989349165,3,3,13,1,3.627384271167957,Female,PhD,Married,388.7738676079725,8,2,1,33,43.19709640088583,1555.09547043189,0.3333333333333333,0,VIP High-Value Customers
11011,59,69923.75504569877,4,9,8,6,2,42.57122159966384,85.39683623227725,290.9873088674131,36.81810317662921,8.033869441840713,7.958687563477527,3,2,0,0,0,0,0,4,5.680852185369955,3,0,8.41295136858096,561.6846192575383,7,2,11,0,3.290525890410271,Male,Graduate,Single,471.7660268813017,16,6,0,33,27.750942757723628,2358.8301344065085,0.17647058823529413,1,Loyal Regular Customers
11012,68,52166.32208489459,4,2,4,6,3,271.75354167760275,37.92119607836093,68.87991932578541,6.165379149919627,44.45178135665434,89.17330549650514,3,2,0,1,0,1,0,12,3.9712792868239664,4,1,5.348181245047588,335.0343227940379,8,3,6,0,3.4966039252528796,Male,Postgraduate,Divorced,518.3451230848282,13,6,2,31,37.0246516489163,2591.725615424141,0.2857142857142857,1,Loyal Regular Customers
11013,63,40283.7798505755,5,8,3,9,0,357.6287687587603,7.4878148827205475,38.999431851134645,17.60946460199415,15.51557029512076,66.77012158585887,3,2,0,0,0,0,0,16,9.341017269852355,2,0,10.0,131.63427498807118,7,3,16,0,4.134515415442224,Male,Graduate,Married,504.0111719755893,12,6,0,50,38.77009015196841,3024.067031853536,0.15384615384615385,1,Loyal Regular Customers
11014,38,56080.84227920795,14,3,8,5,1,100.10140510841636,15.814076144257571,198.16026001979824,28.693970722538285,50.513398815393266,59.50967602717968,0,1,0,0,0,0,0,14,4.344765195426978,4,1,7.520114923325491,577.3687348088932,8,2,12,2,4.7026474574299755,Male,High School,Married,452.7927868375834,14,2,0,39,30.186185789172225,6791.89180256375,0.26666666666666666,0,VIP High-Value Customers
11015,61,39762.73330429505,3,7,5,7,7,106.60175934025528,40.16869568820758,59.18265633142822,5.071383855921819,23.870774232374426,67.19172376250275,1,0,0,0,0,0,0,12,5.482918418487939,2,0,7.0879217313623615,520.0788651395823,7,3,9,1,4.601441288866696,Female,Postgraduate,Married,302.0869932106901,19,2,0,38,15.104349660534504,1208.3479728427603,0.1,1,Loyal Regular Customers
11016,60,71703.42685315358,3,7,6,3,3,119.9806597750024,40.035123006561875,147.15182614394502,15.282734984582252,121.92372033313441,20.93587906123211,3,0,0,0,1,0,0,12,10.909518678996115,3,0,7.458466850868374,115.70796274549667,9,5,9,0,3.689813552240409,Male,Graduate,Married,465.30994330445805,12,4,1,42,35.79307256188139,1861.2397732178322,0.23076923076923078,1,Loyal Regular Customers
11017,56,89387.74495854834,1,9,7,9,2,110.4619871245905,57.78004500069585,141.60471927604482,50.07819938945822,37.88455367548882,34.48808861058843,0,0,0,0,0,0,0,7,8.44975696501891,1,0,7.872559641325162,301.84286694950686,7,6,13,0,3.4883197368907304,Female,Postgraduate,Single,432.29759307686663,18,1,0,42,22.752504898782455,864.5951861537333,0.05263157894736842,1,Loyal Regular Customers
11018,25,55303.57920989166,7,6,10,6,7,62.432557464384715,17.83801525121066,250.54433072428958,18.56248868339981,8.623111083312311,55.32786674327188,2,0,0,0,0,1,0,16,6.830137307181114,1,0,8.892872254916211,110.89746137429307,6,1,4,1,3.502989146499276,Female,PhD,Single,413.328369949869,23,3,1,33,17.222015414577875,3306.626959598952,0.041666666666666664,1,Loyal Regular Customers
11019,45,77000.83750304155,11,9,7,4,4,183.07187336632043,87.22705541765805,65.92414578783769,43.17500574408529,9.654251823909746,39.84093184283944,2,0,0,0,0,0,0,9,8.407986184733536,2,0,7.386282740207419,271.05825159078495,5,4,7,1,3.5392597678710094,Male,High School,Married,428.89326398265064,15,3,0,34,26.805828998915665,5146.719167791807,0.125,1,Loyal Regular Customers
11020,53,47593.87673609658,10,6,3,8,1,188.12960103475035,47.836639751917275,52.526552028541396,35.512629904935785,21.779625896807254,51.728692734232524,0,2,0,1,1,0,0,16,6.7616917797803,2,1,7.756628734325337,439.22449806251564,5,3,15,0,4.922929098924654,Male,Graduate,Married,397.51374135118465,12,3,2,45,30.577980103937282,4372.6511548630315,0.15384615384615385,1,Loyal Regular Customers
11021,64,54555.59691226768,14,10,3,4,3,108.78926969058193,17.378171412788543,134.66309897410386,13.063207644217997,18.66467219845536,28.084813503401705,2,2,0,1,0,0,0,6,9.915542136502918,0,1,8.301349305498436,336.2732814677563,19,4,9,0,3.516667519321831,Female,Graduate,Married,320.6432334235494,10,5,1,48,29.14938485668631,4809.648501353241,0.0,1,Loyal Regular Customers
11022,25,45330.64827782202,1,6,7,8,2,104.43636257766295,28.22787302055911,17.33997855679646,81.31248521853848,157.088383219083,44.31502684823766,3,2,1,0,0,0,0,14,7.504438014660054,0,0,7.805001546101186,187.03917115310105,11,7,9,1,4.622065547138927,Male,Postgraduate,Divorced,432.7201094408777,17,6,1,47,24.040006080048762,865.4402188817554,0.0,1,Loyal Regular Customers
11023,56,21603.60536873081,2,9,3,7,3,102.62232215156627,11.786634593546548,189.29732807266802,4.066684316548815,3.9293799674681926,169.85093425852233,0,1,0,0,0,0,0,10,5.136844577707268,1,0,5.216601330223919,584.1826668966714,8,3,10,0,2.3338554492990733,Male,Graduate,Married,481.55328336032017,13,2,0,40,34.39666309716573,1444.6598500809605,0.07142857142857142,1,Loyal Regular Customers
11024,52,59342.39970146501,13,3,3,5,11,180.4067684999951,57.33705930842066,178.8678243224146,81.08472573660266,30.24037055338262,52.39894632404908,0,1,1,0,0,0,0,13,3.522353907588897,3,0,6.758327576143288,629.7107287768833,5,4,5,0,4.19801567999129,Male,Postgraduate,Single,580.3356947448648,19,2,1,30,29.01678473724324,8124.699726428107,0.15,0,VIP High-Value Customers
11025,41,62312.131276759545,4,4,3,7,4,118.36063918018324,75.14570805011894,180.85270286978326,22.318412152366754,88.95223410579767,37.52250156721745,2,1,0,0,0,0,1,10,11.35913956207197,0,0,9.154427409659109,683.886238767858,8,7,10,0,3.347159260240576,Male,High School,Married,523.1521979254674,14,4,1,39,34.876813195031154,2615.760989627337,0.0,1,Loyal Regular Customers
11026,40,79185.49797770947,13,3,8,4,1,99.36771718323925,106.89176183755401,132.97467803237961,24.658647214252966,45.85699746818474,18.053773275907208,1,1,0,0,0,0,0,10,3.7519770059696596,1,0,10.0,910.4627831809131,5,3,12,1,1.9503431162858411,Male,Graduate,Married,427.80357501151775,13,3,0,33,30.55739821510841,5989.2500501612485,0.07142857142857142,0,VIP High-Value Customers
11027,25,74317.88854804718,4,7,2,6,2,50.756119832771674,33.024242321375425,414.80663326631895,40.80398356945452,20.241000443673272,70.66019955676502,2,0,0,0,0,0,0,9,10.228475530478189,2,0,9.915308288760029,601.2537280609238,11,3,7,2,2.9217776011739236,Female,PhD,Single,630.2921789903589,10,3,0,37,57.29928899912354,3151.4608949517947,0.18181818181818182,0,VIP High-Value Customers
11028,25,74561.15218270192,5,10,5,14,3,196.92606231249297,41.391382670961356,201.71308261248004,41.602646015209444,77.20787156153789,51.50252409426026,3,1,0,0,0,1,0,13,5.37186911919616,3,0,8.350500898852559,246.73225554373153,5,2,12,1,3.886341357747586,Male,Postgraduate,Single,610.3435692669419,22,5,1,42,26.536676924649647,3662.061415601652,0.13043478260869565,1,Loyal Regular Customers
11029,67,42467.347983878215,11,6,4,5,2,71.88014983141554,38.77570994853319,234.79937834260846,49.61121062631316,51.75292469452998,59.28186530019847,1,0,0,0,0,0,0,8,6.005892388459062,4,0,6.881244100686017,345.1550099848783,3,3,5,2,4.521140484549561,Female,Graduate,Divorced,506.1012387435988,11,2,0,25,42.17510322863323,6073.214864923186,0.3333333333333333,0,VIP High-Value Customers
11030,23,68270.95150927246,2,1,2,5,2,50.02557044841437,72.23131876334072,104.4210916028347,57.44472304254512,7.8901733109179855,23.865605980779673,1,0,0,0,0,0,0,15,11.713305708817819,1,0,9.57071079007445,588.0082949253328,9,2,6,0,4.506913008276441,Male,Graduate,Married,315.8784831488325,9,2,0,33,31.587848314883253,947.6354494464975,0.1,1,Loyal Regular Customers
11031,49,88486.69137866866,4,12,3,7,2,162.6096644910334,19.240256079825635,136.18100718410446,46.73389329338519,67.42266456357282,40.86039470518136,3,0,0,1,0,0,0,13,5.953680944385258,1,2,6.999720591438795,594.4903696948417,4,1,14,2,5.0,Male,Graduate,Married,473.04788031710285,12,4,1,44,36.38829848593099,2365.2394015855143,0.07692307692307693,1,Loyal Regular Customers
11032,30,66837.62131276345,1,4,2,5,2,117.49114470749231,28.246938165367848,86.22471636652774,51.71774330722603,56.68450741935601,45.98235962663674,1,2,0,0,0,0,0,17,7.160874205387075,1,1,6.793835848242516,276.24791223474983,10,6,12,0,3.5007639564321145,Female,Postgraduate,Married,386.3474095926067,9,4,0,49,38.63474095926067,772.6948191852134,0.1,1,Loyal Regular Customers
11033,49,92914.68503516995,2,12,6,2,2,368.2832694957484,42.688430648471034,167.33957902416418,109.828389718669,14.767416257239853,66.40155747120008,0,2,0,0,0,0,0,8,11.468839683846454,2,0,8.174762108798145,716.6474938362453,4,4,10,0,4.152011219262238,Male,Postgraduate,Divorced,769.3086426154925,10,3,0,38,69.93714932868114,2307.925927846478,0.18181818181818182,0,VIP High-Value Customers
11034,50,96341.39000015754,1,6,3,8,7,45.29775387537485,69.26022214005263,87.29330152618944,6.703599655885983,131.60243804662537,174.32970619352466,1,0,0,0,1,0,0,9,9.81045028327399,1,0,3.8745006374380586,206.86908189224727,11,4,8,1,4.829168646795839,Female,Graduate,Single,514.487021437653,18,2,1,38,27.078264286192262,1028.974042875306,0.05263157894736842,1,Loyal Regular Customers
11035,43,55167.57113475038,10,6,6,8,3,80.29435018134977,81.7880542360467,238.71747220827817,30.03674071479825,34.46240187941023,63.65587767141764,1,1,0,0,0,0,0,11,9.971589047704349,5,2,7.555874236477638,116.25530084229604,6,3,11,0,4.967889237304523,Male,Graduate,Divorced,528.9548968913008,17,3,0,37,29.386383160627823,5818.503865804309,0.2777777777777778,0,VIP High-Value Customers
11036,28,47455.08458854971,10,5,5,11,0,162.3827501629333,64.40531408098,151.78326191023106,40.268108443754066,34.50824495285094,71.57955214460414,2,0,0,0,0,0,0,14,5.511723340764367,0,0,7.593304219903332,642.416745151667,3,0,5,0,4.592540300270342,Female,High School,Single,524.9272316953535,16,3,0,27,30.87807245266785,5774.199548648889,0.0,0,VIP High-Value Customers
11037,22,46293.6810224589,13,11,4,4,5,113.91635367669434,30.2410745601765,11.321222027464522,5.716504724847214,62.47125154146461,23.403461222109744,0,2,0,0,0,0,0,8,5.356054312287412,3,0,7.290165916897814,327.0637475119099,11,3,13,2,4.806945433148448,Female,High School,Divorced,247.06986775275692,13,3,0,46,17.647847696625494,3458.978148538597,0.21428571428571427,1,Loyal Regular Customers
11038,70,32709.55523814204,4,6,6,5,2,129.18615266213845,51.90413997337381,81.6972293189027,8.732027276116069,32.86644404731,9.580582857399595,3,1,0,0,0,0,0,8,9.652422946262996,3,0,7.272088254776476,362.3497257944207,10,5,9,0,4.093257267173898,Female,Graduate,Married,313.9665761352406,13,5,0,38,22.42618400966004,1569.8328806762029,0.21428571428571427,1,Loyal Regular Customers
11039,50,50668.74781052061,4,5,6,7,4,128.9238055848336,35.10152379419803,340.2889706689707,8.172384803964526,26.8704284858028,65.94635215017156,0,2,0,0,0,0,1,13,7.996412652646883,2,1,9.747559217341102,344.0189689344502,15,1,13,1,3.925819214289916,Male,High School,Single,605.3034654879413,17,3,1,47,33.62797030488562,3026.517327439706,0.1111111111111111,1,Loyal Regular Customers
11040,59,81737.97809561243,7,4,6,5,2,33.40967851918663,23.37309088144581,353.94775179699127,15.957750473050853,32.761823772436934,33.76366865109359,1,1,1,0,0,0,0,8,7.84376095154966,4,0,5.0629715192558855,533.9527353509773,12,2,14,2,3.2857876902150442,Female,PhD,Single,493.2137640942051,13,3,1,40,35.229554578157504,3945.7101127536407,0.2857142857142857,0,VIP High-Value Customers
11041,56,20327.323645477678,10,5,7,12,3,134.05421638760868,38.487586008111066,217.28218964332507,57.28414017463563,41.7225079202112,49.44793430570291,2,2,1,0,0,0,0,9,4.296722459168918,6,1,8.154499329078936,406.08634760865607,9,4,8,2,3.376165381688223,Female,Graduate,Single,538.2785744395945,22,5,1,35,23.40341627998237,5921.06431883554,0.2608695652173913,1,Loyal Regular Customers
11042,55,41325.83878715256,11,8,10,5,3,176.68377683506296,163.42225825810206,135.84070117354048,13.147829700526998,57.274875715558515,21.652195524796483,3,0,1,0,0,0,0,7,5.89339824941123,2,0,8.46070085833782,492.61725875186687,10,1,12,0,4.176677652718409,Female,Postgraduate,Married,568.0216372075876,18,4,1,38,29.89587564250461,6816.259646491051,0.10526315789473684,1,Loyal Regular Customers
11043,43,57711.634050264045,11,4,12,8,8,65.39582788295212,18.887457274922713,314.12893568414046,20.90914015880391,20.64354707748546,23.740073961515378,3,2,1,0,0,0,0,11,2.8539258699729313,2,0,9.957922970911332,695.0774259790344,7,1,14,0,2.9464655846243764,Female,Postgraduate,Married,463.70498203982004,27,6,1,37,15.989826966890346,5564.45978447784,0.06896551724137931,1,Loyal Regular Customers
11044,50,44210.6663888094,9,5,5,6,5,68.07099340797411,20.803389756934997,142.3856528230831,40.03980523586869,62.61417098283811,236.60199638230802,1,1,0,0,0,0,1,8,8.364766515467313,2,0,8.000462838532721,371.30477961551094,9,6,12,0,4.828453015478508,Male,Graduate,Single,570.516008589007,16,3,1,40,33.55976521111806,5705.16008589007,0.11764705882352941,0,VIP High-Value Customers
11045,25,50508.853003676035,9,11,7,6,7,88.38395294628548,33.18216741738086,304.86658114634804,30.057320638152735,23.10467149831257,89.86390622407465,0,2,1,0,0,1,0,11,9.267067582587238,3,0,8.27731770008444,614.1134045835558,9,1,6,1,4.063664679782382,Male,High School,Married,569.4585998705543,20,3,2,38,27.117076184312108,5694.585998705543,0.14285714285714285,1,Loyal Regular Customers
11046,21,59642.99767046553,5,5,10,5,3,48.99190848469862,67.47433614621515,166.5818476150434,33.90408924721825,32.85090727185783,54.208617392141704,2,1,0,1,1,0,0,12,10.754873820668536,3,0,7.541925988638816,878.249283743303,14,6,10,1,5.0,Male,Graduate,Single,404.01170615717496,18,4,2,47,21.263774008272367,2424.0702369430496,0.15789473684210525,1,Loyal Regular Customers
11047,39,55364.27603888852,10,9,2,5,2,60.32212777902671,7.343423689341813,127.52885962125319,75.64637754490053,18.57472187187508,35.13920316520378,0,2,0,0,0,0,0,16,3.6564503321610973,2,0,7.974214718217749,216.7721188723504,3,3,5,1,3.782771455426433,Male,PhD,Married,324.5547136716011,9,3,0,36,32.455471367160115,3570.101850387612,0.2,1,Loyal Regular Customers
11048,47,46869.8154700247,1,6,4,9,4,121.40497555986371,59.67632409048836,237.95948765671488,57.22376501582753,11.769473723552363,236.07215179169566,0,2,0,1,0,0,0,11,10.01799391634239,2,2,7.51939672431899,823.3090229649108,4,2,8,1,3.8340854450684527,Female,Postgraduate,Single,724.1061778381425,17,3,1,31,40.22812099100791,1448.212355676285,0.1111111111111111,0,VIP High-Value Customers
11049,30,45398.16215060013,1,4,6,7,4,229.92533089859688,22.6899492764899,74.4987193876352,100.94247180865482,52.90482506228223,45.90112533441549,3,0,0,0,0,0,0,7,7.782225247649908,0,0,5.706481261820432,261.3889200080481,9,4,11,0,3.540111179691836,Female,Postgraduate,Married,526.8624217680745,17,4,0,35,29.270134542670803,1053.724843536149,0.0,1,Loyal Regular Customers
11050,23,76817.57542658216,6,10,4,7,3,82.12465129222632,56.49368411194686,87.38132262967021,11.654297969231715,62.725613415070065,64.14510557896465,0,1,1,0,0,0,0,7,11.105319719522893,1,0,7.9473499289448855,306.00752403622664,2,2,10,0,3.3782731273822724,Male,High School,Married,364.52467499710986,14,2,1,31,24.301644999807323,2551.672724979769,0.06666666666666667,1,Loyal Regular Customers
11051,34,78893.77520148622,2,7,5,9,3,285.3537198892773,43.16541702513937,55.777958774408184,65.45905029732978,18.962017541570656,127.69863437774634,0,1,0,0,0,0,0,15,2.5905242845582883,2,0,7.869203893765227,115.73581509577173,6,1,13,0,3.930096500700157,Female,PhD,Single,596.4167979054716,17,2,0,42,33.13426655030398,1789.250393716415,0.1111111111111111,1,Loyal Regular Customers
11052,25,35150.21978554663,8,9,3,5,0,81.23282563444805,27.584754860766907,202.93870018251855,8.451495744881491,83.05888313237047,25.44300630466239,3,0,0,0,0,0,0,13,12.708836364213159,4,1,6.630155789637345,356.53617258305087,6,4,10,1,4.45380487122508,Female,High School,Single,428.7096658596478,8,4,0,42,47.63440731773865,3858.3869927368305,0.4444444444444444,0,VIP High-Value Customers
11053,68,20000.0,13,6,3,18,3,186.0583834267895,10.647899305442717,148.0105258669394,5.403406944188474,26.436579652923065,115.46559684507763,3,2,1,0,0,1,0,9,7.355101774889218,2,1,7.886441161517208,586.9200084222381,5,2,10,1,3.7610544914940824,Male,Postgraduate,Married,492.0223920413608,24,6,2,32,19.68089568165443,6888.3134885790505,0.08,1,Loyal Regular Customers
11054,49,79140.74729227676,9,5,3,9,1,70.77806609403004,69.20912072824328,644.9191267533398,57.91647700977509,10.671146210430432,112.80371218965429,0,1,0,0,0,0,0,15,8.57994829583806,1,0,9.436321303161202,672.8303228240941,13,0,15,0,4.3003364139989,Male,Graduate,Divorced,856.2110599076855,13,2,0,48,69.0212606418195,9662.97648985473,0.07142857142857142,0,VIP High-Value Customers
11055,57,37881.59246606153,13,9,6,10,1,145.34285102312515,32.36444976453757,207.32075696753427,54.60136156767806,11.446721958551112,12.000647526615095,3,1,0,0,0,0,0,14,5.4941510694919256,2,0,7.046019562117451,733.1648029424584,11,4,12,1,3.326470907602976,Male,Graduate,Married,463.0767888080412,17,5,0,50,25.7264882671134,6483.075043312577,0.1111111111111111,1,Loyal Regular Customers
11056,70,63829.407092275316,4,5,5,10,3,264.01633484788186,27.485290185066976,124.98585807209436,17.686004384740396,67.13522165336015,67.72445757438508,2,1,0,0,0,0,0,15,5.03113025480558,2,0,10.0,0.0,3,3,9,0,2.912675936030679,Female,High School,Divorced,569.0331667175287,18,4,0,35,29.94911403776467,2845.1658335876436,0.10526315789473684,1,Loyal Regular Customers
11057,21,31817.90628549209,5,8,9,10,2,164.89945902747775,19.778335733053098,141.10957720091105,15.164123682368022,22.58241149345181,43.38367842693266,2,0,0,1,1,0,0,9,9.496554497423071,1,0,9.736611342013152,75.51860878549115,5,7,4,1,4.649132004727409,Male,High School,Divorced,406.9175855641943,21,3,2,33,18.49625388928156,2441.505513385166,0.045454545454545456,1,Loyal Regular Customers
11058,34,83359.5897346741,11,8,1,13,3,106.84569232293151,45.93203052472802,178.55705668320925,52.979643480116366,24.325117079687253,28.729412736703722,0,0,0,1,0,0,0,8,6.979728573013547,2,0,6.373376614281586,567.2636300923791,7,1,11,2,5.0,Male,Postgraduate,Married,437.3689528273761,17,1,1,35,24.29827515707645,5248.427433928513,0.1111111111111111,1,Loyal Regular Customers
11059,30,105786.0221154275,8,7,5,6,3,102.64459911550144,67.95451234328094,104.72325644355391,10.627749266513456,11.262582365099494,53.7293991022382,1,1,0,0,0,0,0,13,12.84877572467398,1,0,6.675086541261661,626.4779335450122,5,3,8,1,4.410609517685805,Male,Postgraduate,Single,350.9420986361874,14,3,0,36,23.39613990907916,3158.4788877256865,0.06666666666666667,1,Loyal Regular Customers
11060,27,63290.52436569606,3,6,6,9,1,146.52699407426874,35.30199387146378,22.730661588500478,12.706194419863465,17.434536955086063,105.61952544822253,3,2,0,0,1,0,0,12,7.114939544934588,1,1,7.234872053996955,744.5625772472873,7,5,6,1,2.9470280115635967,Female,High School,Single,340.3199063574051,16,6,1,36,20.01881802102383,1361.2796254296204,0.058823529411764705,1,Loyal Regular Customers
11061,45,58306.1523277287,5,10,5,6,3,173.61122198499925,19.71447797185982,56.244868946217686,37.44884752807393,39.801551281759046,65.366288228211,1,2,0,0,1,0,0,15,10.492790365045579,1,1,5.5903885640653455,580.6968187168839,10,2,11,1,3.8494851159720973,Male,Postgraduate,Married,392.1872559411207,14,4,1,48,26.145817062741383,2353.123535646724,0.06666666666666667,1,Loyal Regular Customers
11062,70,54201.48764657885,3,8,8,5,3,185.0163349286479,79.35138239579003,113.883408112714,103.44350050852589,22.002418654077598,13.086981121940992,3,0,0,0,0,0,0,6,7.3295876235017134,1,1,6.105488562655213,193.56258535899855,6,0,7,1,3.5138175783024934,Male,Graduate,Married,516.7840257216964,16,4,0,27,30.399060336570376,2067.1361028867855,0.058823529411764705,1,Loyal Regular Customers
11063,64,74072.3876036324,12,11,4,3,4,122.47144829377747,14.608038077170635,44.71280312250159,40.03254489424001,24.77030744612091,62.79169694703913,3,2,0,0,1,0,0,14,1.0,2,1,4.210305231616977,258.0868732139174,11,2,12,1,4.043286469921318,Female,High School,Married,309.38683878084976,11,6,1,50,25.782236565070814,4022.028904151047,0.16666666666666666,1,Loyal Regular Customers
